0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
55534.0,3028.0595074035123,717405.6821885107,7310.172733740575,1210614.7570490069,3185.4698652999527,55979.39624871812,0.0378902554512023,0.0003763540298677,-206.63954162597656,82.21614074707031,15.791964530944824,0.4098372757434845,15.757549285888672,-1.024667501449585,-1.679135799407959,-7.114409446716309,-12.09375,-0.97670978307724,-10.17934513092041,-0.5867334604263306,-10.517601013183594,-6.9427032470703125,-1.1877790689468384,-4.612000465393066,-1.4433237314224243,-2.3349921703338623,-9.621684074401855,0.483981043100357,1011.6514892578124,391.3215637207031,149.78082275390625,101.2767562866211,73.97808837890625,51.05118942260742,66.10198974609375,49.12184524536133,78.17058563232422,67.893310546875,31.44643211364746,26.393198013305664,27.703088760375977,30.473678588867188,52.90764236450195,45.36247634887695,23.52581596374512,26.722166061401367,23.648237228393555,19.72223281860352,0.3023467659950256,0.3270974159240722,0.3303548097610473,0.4555296599864959,0.4764283001422882,0.4307997524738312,0.3297324478626251,0.2611642777919769,0.3064802885055542,0.3261938691139221,0.3453038036823272,0.2993459105491638,0.0807456597685813,0.0895364508032798,0.0734305530786514,0.1125226616859436,0.1057765632867813,0.104363702237606,0.0896350294351577,0.0657112002372741,0.0826998576521873,0.0787348449230194,0.0933574140071868,0.0714380592107772
82870.0,3363.781687262712,256592.91122164743,8072.078412757395,198077.551778611,3313.711769669213,12535.25882114702,0.0159301161766052,2.7399288228480145e-05,-236.8514404296875,77.1820068359375,13.714208602905272,-0.8310065269470215,17.754655838012695,-1.2872896194458008,-0.111923910677433,0.994756519794464,-8.957557678222656,-0.8561741709709167,-10.759278297424316,2.4266648292541504,-13.25344944000244,-1.5964674949645996,-5.071442127227783,4.884469985961914,-1.5322059392929075,0.6152371168136597,-9.918088912963867,0.1346266120672226,241.3645782470703,163.69369506835938,58.53812026977539,35.091209411621094,23.189058303833008,17.57061767578125,17.66325569152832,20.632570266723636,23.74994468688965,21.015586853027344,14.256582260131836,14.708857536315918,14.58685302734375,14.785083770751951,16.329669952392578,14.644006729125977,11.580399513244627,11.588772773742676,13.09421443939209,12.054841995239258,0.5571727156639099,0.5963340997695923,0.5841982960700989,0.6608011722564697,0.6559417247772217,0.7077153325080872,0.5195814371109009,0.4783112108707428,0.5250017642974854,0.5126679539680481,0.5277319550514221,0.5009350180625916,0.0518657341599464,0.0573117472231388,0.0479426272213459,0.0659469738602638,0.0589030496776104,0.0743145942687988,0.0455241873860359,0.0488429628312587,0.051578976213932,0.0487721487879753,0.056947574019432,0.0535440593957901
80256.0,3286.233066547369,70292.05605862717,8083.494507685615,77240.34730378682,3318.4995599480103,6095.248442844126,0.0139251453801989,7.163833288359456e-06,-244.0096740722656,80.13533782958984,11.678018569946287,-2.7760279178619385,18.275989532470703,-1.5847983360290527,0.0983486324548721,1.2099125385284424,-8.135464668273926,-0.0741599947214126,-10.760257720947266,2.7687220573425293,-13.50814151763916,-1.482262372970581,-5.6541948318481445,5.448174953460693,-1.629806399345398,0.2235404103994369,-8.997044563293457,0.1742469519376754,81.6487808227539,44.73118209838867,20.148876190185547,13.084893226623535,17.298280715942383,12.587684631347656,13.57662868499756,14.5587739944458,20.377580642700195,15.394887924194336,12.422120094299316,13.918485641479492,11.233104705810549,12.230355262756348,11.329622268676758,11.768670082092283,11.510722160339355,10.860230445861816,10.921453475952148,9.76946258544922,0.5947245359420776,0.6041987538337708,0.564349353313446,0.6809122562408447,0.650833249092102,0.7486993670463562,0.6212096810340881,0.4994628727436065,0.5501720905303955,0.5487891435623169,0.5662126541137695,0.5653367638587952,0.042790301144123,0.0472258776426315,0.0405752472579479,0.0582570061087608,0.0399868823587894,0.0551348887383937,0.0414031520485878,0.0358209833502769,0.0466827638447284,0.0466787926852703,0.0471142157912254,0.0462346188724041
73846.0,3165.370103618252,399590.9776165338,7697.608016649145,784349.2026288164,3225.6120024576967,39321.74249046212,0.0195427779108285,5.941010022070259e-05,-230.0167999267578,82.70308685302734,13.357650756835938,-0.8042609691619873,16.35591697692871,-2.245360374450684,-1.0709795951843262,-1.3873246908187866,-10.230831146240234,-1.6567176580429075,-10.185636520385742,3.775222778320313,-12.969285011291504,-0.4666721820831299,-3.567112922668457,3.7079358100891113,-1.9725900888442995,0.5086712837219238,-10.63236141204834,0.3012872636318207,412.5472412109375,188.0240936279297,106.465576171875,60.49653244018555,42.97018814086914,30.094770431518555,31.55074882507324,39.56874465942383,40.62961196899414,28.69852066040039,20.93651580810547,24.11924743652344,18.663738250732425,15.802213668823242,24.8407039642334,21.66228675842285,17.93115997314453,13.881364822387695,15.73472499847412,14.819205284118652,0.6364893317222595,0.5644862651824951,0.5711148977279663,0.5297344326972961,0.5837909579277039,0.5170356631278992,0.4715777635574341,0.5213636755943298,0.4895627498626709,0.4692177772521972,0.4578003585338592,0.5205425024032593,0.0623333379626274,0.0602146424353122,0.0846886709332466,0.0736932083964347,0.0934017151594162,0.0779460817575454,0.0649095401167869,0.0567102544009685,0.0599015392363071,0.0760186314582824,0.0695955157279968,0.0641733780503273
79470.0,3275.42000853961,32421.074697553577,8083.357114858251,50041.48420320344,3320.8225216004143,4440.448652619417,0.0137374019250273,6.917071004863828e-06,-244.63478088378903,80.53768157958984,12.009160995483398,-2.357848882675171,18.2861270904541,-1.6469601392745972,0.3631196022033691,1.589228630065918,-7.339783668518066,0.5102390646934509,-10.146790504455566,2.988391160964966,-13.336027145385742,-0.9188233613967896,-5.329587936401367,4.827191352844238,-1.5513876676559448,0.4291719794273376,-9.038394927978516,-0.150175467133522,64.94131469726562,23.60852813720703,15.974065780639648,14.941587448120115,16.13837242126465,12.874667167663574,16.38445472717285,12.78668212890625,14.58823299407959,12.035381317138672,12.000582695007324,11.309967041015623,10.436027526855469,12.734050750732422,12.607009887695312,13.031447410583496,10.72177028656006,11.357013702392578,12.087002754211426,10.050622940063477,0.6064049005508423,0.5635033845901489,0.6824825406074524,0.6833840012550354,0.7308032512664795,0.7308706045150757,0.5026689171791077,0.5307280421257019,0.5653466582298279,0.5814439654350281,0.5676945447921753,0.5519996285438538,0.0477827712893486,0.0393927581608295,0.0546065755188465,0.0435499921441078,0.0467188768088817,0.0451043769717216,0.0308217406272888,0.0438458435237407,0.0511482991278171,0.0478138402104377,0.0453772507607936,0.0377275869250297
80332.0,3263.474213228881,84048.39275479576,8074.563973906975,69884.5077128083,3318.6013415055177,7090.822179331124,0.0126710636541247,2.394170678599039e-06,-253.58001708984372,81.69769287109375,12.442482948303224,-2.39217472076416,19.82120132446289,-0.2250315248966217,-0.5893896222114563,2.8739702701568604,-6.280295372009277,2.249347686767578,-9.773836135864258,4.691696643829346,-12.811768531799316,0.8042399287223816,-5.719213485717773,4.71024227142334,-3.2143142223358154,0.5002045035362244,-8.168157577514648,0.4981978237628937,277.3094177246094,58.9193115234375,16.146818161010742,12.801885604858398,21.32689476013184,21.502872467041016,13.077617645263672,13.694189071655272,14.662933349609377,26.91887092590332,13.503816604614258,20.529708862304688,11.985386848449709,16.857532501220703,13.320287704467772,13.977972030639648,16.81107521057129,12.259541511535645,10.65659523010254,11.25896167755127,0.5858333706855774,0.5901077389717102,0.623246431350708,0.7179497480392456,0.6982002258300781,0.7597570419311523,0.5882081389427185,0.5791764259338379,0.6152411699295044,0.5807294845581055,0.5959526896476746,0.5557165145874023,0.041090004146099,0.0433467850089073,0.0425395816564559,0.0475470535457134,0.0379896685481071,0.042061872780323,0.0317197740077972,0.0471073202788829,0.0486903227865695,0.0354345068335533,0.0415447764098644,0.0370315946638584
82895.0,3334.0180072133708,265161.9413078745,8136.365765706569,348833.00739485025,3354.130752409969,17108.499720064057,0.0137638198211789,1.6341358787030913e-05,-248.65106201171875,80.44141387939453,12.088220596313477,-3.933596134185791,21.494792938232425,-0.1035111621022224,0.9515038728713988,1.3253495693206787,-4.58232307434082,0.0783545523881912,-8.663743019104004,3.4465363025665283,-11.730997085571287,0.6128536462783813,-4.069694995880127,3.3847146034240723,-3.018897294998169,-0.0346037745475769,-8.384207725524902,0.5486502647399902,507.07330322265625,186.9087371826172,31.66589736938477,24.62146759033203,21.239242553710938,24.38554573059082,14.57644748687744,19.628868103027344,17.290903091430664,27.326074600219727,15.715938568115234,26.04500389099121,15.944666862487791,13.581027030944824,12.08102035522461,12.773308753967283,13.585618019104004,15.09804630279541,12.363234519958496,10.39478588104248,0.5982351899147034,0.5944523811340332,0.6393449902534485,0.7172969579696655,0.6727643013000488,0.7437390685081482,0.5960029363632202,0.5708473920822144,0.6094032526016235,0.568566620349884,0.5810612440109253,0.5627931952476501,0.0425296574831008,0.0413147769868373,0.0419802404940128,0.0490010157227516,0.0371722765266895,0.04518848285079,0.0347925685346126,0.043630201369524,0.0435125604271888,0.0348317511379718,0.0432805605232715,0.0395629703998565
79692.0,3297.072444041024,17910.790640678606,8192.509471070185,14296.089355156291,3373.8976460779327,2674.9029158257,0.0134416110813617,8.202849812732893e-07,-244.85081481933597,81.32478332519531,10.850533485412598,-4.957519054412842,20.73284339904785,-1.457848310470581,2.051862955093384,-0.759529709815979,-6.013415813446045,-1.4426124095916748,-8.91032886505127,1.334257960319519,-13.611539840698242,-0.8841642141342163,-3.5197243690490723,3.607584238052368,-2.034925699234009,-0.4205869734287262,-8.626681327819824,0.3429029881954193,23.45056915283203,14.77298641204834,11.65561294555664,11.111374855041504,11.76292610168457,10.437984466552734,10.612085342407228,10.560746192932127,11.667193412780762,11.644891738891602,10.840133666992188,9.501096725463867,10.77931308746338,9.92998218536377,9.807615280151367,11.687472343444824,9.63736629486084,11.706846237182615,10.26173496246338,9.869412422180176,0.556175708770752,0.5782544612884521,0.6056017279624939,0.7086501121520996,0.690200686454773,0.7843757271766663,0.6218420267105103,0.5036553740501404,0.5581583380699158,0.5545522570610046,0.5620717406272888,0.5387707948684692,0.0406919382512569,0.0466501377522945,0.0400192327797412,0.0526931919157505,0.0345819182693958,0.042538221925497,0.0374987088143825,0.03340345621109,0.0443627722561359,0.0392150245606899,0.0435862764716148,0.0398033000528812
80234.0,3307.973303554464,25811.615473505597,8197.942732879568,16576.578478915217,3373.688124732618,2671.1164664941616,0.0136147942394018,9.671712177805605e-07,-243.4604339599609,80.96662902832031,10.55538272857666,-5.266165733337402,20.55820846557617,-1.1852892637252808,1.9776322841644287,-1.3634638786315918,-6.467281341552734,-1.847905397415161,-8.955484390258789,1.2557374238967896,-13.484930038452148,-1.3098424673080444,-3.707832098007202,4.018482685089111,-2.079437255859375,-0.8023146390914917,-8.52853012084961,0.5237051844596863,23.52879905700684,19.49247360229492,12.590818405151367,11.955843925476074,10.838971138000488,11.446162223815918,10.30510139465332,10.122937202453612,10.71416187286377,9.765889167785645,10.070115089416504,10.345807075500488,9.925271034240724,9.734612464904783,10.79348087310791,11.106145858764648,10.349489212036133,11.105867385864258,9.517614364624023,9.211905479431152,0.5493592619895935,0.579380214214325,0.6390090584754944,0.7228626608848572,0.7208395600318909,0.7818595170974731,0.5707063674926758,0.5128889083862305,0.5744389891624451,0.5570233464241028,0.5615805387496948,0.5258789658546448,0.0405789278447628,0.0435727499425411,0.0427302084863185,0.04655197635293,0.040139902383089,0.0420581251382827,0.0335148870944976,0.0373941361904144,0.0450036004185676,0.0403338111937046,0.043616984039545,0.0415137335658073
82131.0,3362.2894489984283,682146.1404330564,7916.9369301497245,1203276.260390927,3311.6417028782143,56870.48836221522,0.0206491015851497,0.0001325321936747,-228.9919586181641,78.92764282226562,12.292311668395996,-2.0397064685821533,19.56927490234375,-2.2597012519836426,2.6328792572021484,-2.5427944660186768,-6.827252864837647,-3.708440065383911,-10.155848503112791,1.683608055114746,-13.01699447631836,-2.3550846576690674,-1.3063971996307373,1.2572139501571655,-1.353464961051941,0.1637551933526992,-10.04022216796875,1.1044111251831057,594.0757446289062,251.2523956298828,124.62982940673828,93.70013427734376,44.26419448852539,29.55918884277344,28.09437561035156,34.62348556518555,37.27248001098633,33.006614685058594,26.89461898803711,23.88068962097168,20.090755462646484,20.344135284423828,31.87699317932129,30.51285552978516,15.272693634033203,19.592449188232425,21.677326202392575,14.11486530303955,0.5186508297920227,0.5546671748161316,0.5599961280822754,0.6372231245040894,0.6092647314071655,0.6243695616722107,0.4966935515403747,0.4695110023021698,0.5143817067146301,0.4754300713539123,0.4765387773513794,0.4735466539859772,0.0624742656946182,0.0651880875229835,0.0623155981302261,0.0828040614724159,0.0739780589938163,0.0951219871640205,0.0634536296129226,0.065486304461956,0.0758357867598533,0.0607790909707546,0.0681840032339096,0.0591022744774818
